titleId,directors
tt0140669,nm0687745
tt0140732,"nm0235465,nm2526984,nm2868658,nm5056845"
tt0140751,nm0523310
tt0140769,"nm0273084,nm0999522,nm0754474"
tt0140796,nm0552954
tt0140883,nm0573732
tt0140888,nm0758574
tt0141098,nm0400486
tt0141109,nm0003474
tt0141122,nm0437625
tt0141262,nm0655230
tt0141270,nm0244110
tt0141336,nm0249982
tt0141369,nm0446109
tt0141399,nm0000921
tt0141405,nm0269572
tt0141462,nm0289245
tt0141518,nm0405398
tt0141628,"nm1298385,nm0917102"
tt0141699,nm0243391
tt0141716,"nm0047259,nm0053190"
tt0141753,nm0257068
tt0141818,nm0882167
tt0141824,nm0752328
tt0141874,nm0270486
tt0141879,nm0582250
tt0141907,nm0155093
tt0141926,nm0609236
tt0141974,nm0000619
tt0142028,"nm0482457,nm0481979"
tt0142032,nm0365666
tt0142072,"nm0634366,nm0487237"
tt0142134,nm0103498
tt0142145,nm0341461
tt0142155,nm1087791
tt0142181,nm0586281
tt0142189,"nm0634366,nm0487237"
tt0142191,"nm0487237,nm0634366"
tt0142192,nm0001226
tt0142201,nm0000104
tt0142220,"nm0634366,nm0487237"
tt0142231,nm0029723
tt0142232,nm0440391
tt0142234,nm0973920
tt0142235,nm0632788
tt0142237,nm0632788
tt0142238,nm0973920
tt0142240,nm0632788
tt0142241,nm0632788
tt0142244,nm0973260
tt0142247,"nm0973920,nm0632788"
tt0142248,nm1387613
tt0142250,nm0945674
tt0142260,nm0410253
tt0142342,nm0240797
tt0142371,nm0038953
tt0142386,"nm0487237,nm0634366"
tt0142393,nm0905818
tt0142399,"nm0634366,nm0487237"
tt0142644,nm0487237
tt0142688,nm0000591
tt0142698,nm0090015
tt0142735,nm0053684
tt0142804,nm0611683
tt0142806,nm0550860
tt0142837,"nm0250606,nm0826060"
tt0142851,"nm0412108,nm0586975"
tt0142998,nm0411030
tt0143030,"nm0782947,nm0329574,nm0445650"
tt0143032,
tt0143145,nm0000776
tt0143147,"nm0347589,nm0729524"
tt0143213,nm0000712
tt0143261,nm0351945
tt0143269,nm0312866
tt0143296,nm0500609
tt0143348,nm0756828
tt0143392,nm0197514
tt0143422,nm0549478
tt0143428,nm0593014
tt0143436,nm0429958
tt0143443,nm0157778
tt0143447,nm1237314
tt0143462,nm0765430
tt0143499,nm0258007
tt0143677,nm0457046
tt0143746,nm0241090
tt0143767,nm0548740
tt0143861,nm0695629
tt0143901,"nm0711015,nm0521824,nm0275526"
tt0143942,nm0127323
tt0143973,nm0448682
tt0144039,"nm0002413,nm0523310"
tt0144046,nm0042771
tt0144080,nm0498108
tt0144084,nm0366004
tt0144095,nm0556065
tt0144096,nm0003423
tt0144115,nm0218626
tt0144117,nm0240627
tt0144120,nm0950553
tt0144134,nm0128050
tt0144142,nm0472495
tt0144159,"nm0214021,nm0281487,nm0281502"
tt0144168,nm0281598
tt0144214,nm0922346
tt0144286,nm0579580
tt0144394,nm0456444
tt0144414,nm0241636
tt0144464,nm0439051
tt0144477,nm0516513
tt0144550,nm0000907
tt0144594,nm0655230
tt0144604,nm0836610
tt0144608,"nm0414312,nm0725572"
tt0144622,nm0393591
tt0144637,nm0796146
tt0144640,nm0764319
tt0144660,
tt0144661,nm0826917
tt0144676,nm0609891
tt0144688,nm0656889
tt0144714,"nm0255028,nm0335283,nm0077533,nm0357579,nm0578899,nm0544528,nm0870306,nm0660101,nm0095080"
tt0144715,nm0001005
tt0144727,nm0267497
tt0144796,"nm0794960,nm0822043,nm0263009,nm0715240"
tt0144801,"nm0615767,nm0645880"
tt0144814,"nm0002240,nm0541677"
tt0144822,nm0769998
tt0144935,nm0543650
tt0144937,"nm0122741,nm0637089"
tt0145033,nm0745498
tt0145039,nm0065226
tt0145046,nm0001348
tt0145048,nm0316592
tt0145128,nm0826917
tt0145220,nm0224595
tt0145487,nm0000600
tt0145503,nm0843640
tt0145531,nm0906548
tt0145571,nm0003989
tt0145598,nm0504513
tt0145604,"nm0360253,nm0053484"
tt0145653,nm0000570
tt0145660,nm0005366
tt0145681,nm0637518
tt0145728,nm0040255
tt0145731,nm0271600
tt0145734,nm0141033
tt0145742,
tt0145777,nm0028270
tt0145815,nm0861002
tt0145880,nm0013712
tt0145893,nm0850516
tt0145937,nm0716585
tt0145953,"nm2352698,nm0354691"
tt0146004,nm0289245
tt0146165,nm0003418
tt0146205,"nm12916062,nm0245081"
tt0146247,nm0337550
tt0146249,nm0060742
tt0146309,nm0002044
tt0146336,nm0087595
tt0146376,
tt0146425,nm0000776
tt0146429,"nm0048158,nm1703632,nm0885946"
tt0146445,"nm0258007,nm0734231"
tt0146455,nm0892144
tt0146490,nm0520440
tt0146541,
tt0146558,nm0139151
tt0146562,nm0718505
tt0146675,nm0001382
tt0146838,nm0000231
tt0146843,nm0712347
tt0146882,nm0001241
tt0146893,
tt0146984,nm0000602
tt0146987,nm0249892
tt0146990,nm0649664
tt0147004,nm0379179
tt0147123,nm0205074
tt0147192,nm0192845
tt0147262,
tt0147265,nm0001090
tt0147305,nm0715857
tt0147342,nm0417871
tt0147567,"nm0047281,nm0287888"
tt0147568,"nm0412650,nm0262337,nm0191386"
tt0147602,
tt0147612,nm0001754
tt0147615,nm0412650
tt0147800,nm0432627
tt0147856,nm0399655
tt0147897,nm0232705
tt0147923,"nm0546184,nm0204190"
tt0147926,"nm0708371,nm0893358"
tt0147998,nm0412650
tt0148003,"nm0595062,nm0972942"
tt0148018,nm0358759
tt0148052,nm0621469
tt0148231,nm0185955
tt0148268,nm0744284
tt0148376,nm0264236
tt0148421,nm0203429
tt0148482,nm0896139
tt0148503,nm0711197
tt0148569,nm0511107
tt0148572,"nm0232705,nm0711197"
tt0148583,nm0242064
tt0148631,nm0948145
tt0148751,nm0417871
tt0148944,nm0765430
tt0148993,nm0576183
tt0149020,
tt0149067,nm0224595
tt0149151,nm0001270
tt0149178,nm0157643
tt0149189,
tt0149261,nm0001317
tt0149367,nm0437709
tt0149371,nm0804556
tt0149441,nm0037790
tt0149548,"nm2380611,nm2332402,nm1277903"
tt0149568,nm0438501
tt0149573,nm0080315
tt0149624,nm0000671
tt0149691,nm0911061
tt0149723,nm0000934
tt0149852,nm0376664
tt0149881,nm1226290
tt0149893,nm0755411
tt0149898,nm0954693
tt0149906,"nm0460667,nm0262337"
tt0149964,nm0956169
tt0149973,nm0221423
tt0150120,nm0154140
tt0150130,nm0608487
tt0150174,nm0006761
tt0150216,nm0000209
tt0150259,"nm0474962,nm0847705"
tt0150262,nm0923675
tt0150338,nm0947036
tt0150377,nm0000915
tt0150433,nm0576548
tt0150462,nm0663120
tt0150640,nm0002562
tt0150644,nm0205074
tt0150677,nm0471837
tt0150705,nm0003837
tt0150727,nm0384879
tt0150787,"nm10566918,nm0879813"
tt0150814,"nm0204190,nm0546184,nm0400056"
tt0150915,nm0875793
tt0150925,"nm0232705,nm0711197"
tt0150941,nm2307190
tt0150992,nm0080220
tt0151022,nm0822855
tt0151033,nm0797570
tt0151059,"nm0722551,nm0511107"
tt0151070,nm0262394
tt0151121,nm0788171
tt0151123,nm0567757
tt0151137,nm0000108
tt0151239,"nm0508702,nm0643849"
tt0151293,"nm0816917,nm0907203"
tt0151314,nm0232705
tt0151403,nm0487237
tt0151480,"nm0474631,nm0832498"
tt0151513,nm0178801
tt0151582,nm0266684
tt0151594,nm0016657
tt0151635,"nm0401081,nm0592238"
tt0151658,nm0938384
tt0151685,nm0032741
tt0151734,nm0865573
tt0151738,nm0331532
tt0151748,"nm0232705,nm0711197"
tt0151754,nm0691332
tt0151804,nm0431918
tt0151869,nm0258007
tt0151872,"nm0608487,nm0856056"
tt0152015,nm0136021
tt0152174,nm0413465
tt0152176,nm0112498
tt0152201,nm0608487
tt0152206,nm0608487
tt0152222,nm0608487
tt0152225,"nm0597923,nm0132763"
tt0152256,nm0802693
tt0152267,nm0012540
tt0152301,nm0232705
tt0152377,nm0249892
tt0152419,nm0951192
tt0152438,nm0538532
tt0152533,nm0205074
tt0152588,nm0037790
tt0152647,nm0511107
tt0152683,"nm1865099,nm0170257"
tt0152720,nm0154113
tt0152769,nm0392448
tt0152775,nm0258007
tt0152836,nm0007131
tt0152900,nm0395121
tt0152930,nm0000091
tt0152992,nm0000877
tt0153211,
tt0153218,nm1667343
tt0153219,nm0000907
tt0153224,
tt0153236,
tt0153311,nm0208862
tt0153331,nm0459567
tt0153383,nm0655230
tt0153443,nm0258007
tt0153464,nm0351993
tt0153492,nm0289245
tt0153528,
tt0153812,nm0005703
tt0153828,nm0289245
tt0153837,nm0655230
tt0153843,nm0625979
tt0153868,nm1814634
tt0154094,"nm0490838,nm0454590,nm0765112,nm0908095,nm0076175,nm0035840,nm0030362,nm0002903,nm0295543,nm0267862,nm0568192,nm0090915,nm1113890,nm0913481,nm0797928,nm0307683,nm1471376,nm0856827,nm0234462,nm0889571,nm0036397,nm0557345,nm0342378,nm0080424,nm0703745,nm0079804,nm0531751,nm0936358"
tt0154120,nm0049335
tt0154178,nm0049335
tt0154236,nm0030533
tt0154265,nm0025629
tt0154379,nm0630245
tt0154391,nm0702429
tt0154392,
tt0154420,nm0899121
tt0154421,nm0001885
tt0154506,nm0634240
tt0154524,nm0005062
tt0154604,nm0850895
tt0154632,nm0534365
tt0155051,nm0185699
tt0155197,nm0675235
tt0155267,nm0001532
tt0155274,nm0563651
tt0155307,nm0238810
tt0155388,nm0000519
tt0155425,"nm0585317,nm0144301,nm0818237,nm0028542,nm0316748,nm0950956,nm0948550,nm0884306,nm0875591,nm0036934,nm0760508,nm0003478"
tt0155435,"nm0835156,nm0939917"
tt0155508,nm0541896
tt0155575,nm0052677
tt0155711,nm0001708
tt0155713,nm0324380
tt0155723,nm0225869
tt0155732,nm0178876
tt0155743,nm0070867
tt0155754,nm0163706
tt0155776,nm0825434
tt0155796,nm0408076
tt0155833,nm0429958
tt0155877,nm0841559
tt0155922,"nm0721342,nm0302323"
tt0155975,nm0001814
tt0156024,nm0021899
tt0156031,nm0281502
tt0156096,nm0319680
tt0156106,nm0859932
tt0156115,nm0855613
tt0156171,nm2147554
tt0156200,"nm0081969,nm0774927,nm0414505,nm0399694,nm0415422,nm0791814"
tt0156205,nm0318795
tt0156215,nm0945226
tt0156323,"nm0438989,nm0018735"
tt0156391,nm0113054
tt0156408,nm0002218
tt0156460,nm0445196
tt0156509,nm0002573
tt0156519,nm0874787
tt0156544,nm0874787
tt0156573,nm0067033
tt0156587,nm0396284
tt0156588,nm0538328
tt0156610,nm0158857
tt0156639,nm0020728
tt0156709,nm0325906
tt0156711,nm0160952
tt0156807,nm0000635
tt0156812,nm0751221
tt0156841,nm0772259
tt0156849,nm0049326
tt0156887,nm0464804
tt0156901,nm0538533
tt0156904,nm0040328
tt0156934,nm0001628
tt0156976,nm0101521
tt0156984,nm0504495
tt0156998,nm0151125
tt0157007,nm0542126
tt0157016,nm0637615
tt0157044,nm0654830
tt0157075,nm0911505
tt0157117,nm0510816
tt0157121,"nm0065635,nm0191386"
tt0157122,nm0880521
tt0157191,nm0001568
tt0157239,nm0870306
tt0157262,nm0326161
tt0157366,"nm0150906,nm0482592"
tt0157432,nm0151192
tt0157472,nm0000408
tt0157503,nm0417794
tt0157515,nm0413465
tt0157540,nm0154113
tt0157567,nm0114579
tt0157583,nm0000776
tt0157652,nm0500444
tt0157676,nm0735879
tt0157697,nm0863254
tt0157732,nm0537100
tt0157797,nm0561797
tt0157836,nm0816074
tt0157981,nm0042735
tt0158023,nm0786157
tt0158033,nm0614584
tt0158117,nm0210701
tt0158123,nm0224351
tt0158131,nm0248942
tt0158164,"nm0237220,nm0743154"
tt0158209,nm0149810
tt0158253,nm0466678
tt0158302,nm0638324
tt0158355,nm0203002
tt0158371,nm0000095
tt0158409,nm0225416
tt0158423,nm0509409
tt0158436,nm0434189
tt0158446,nm0108447
tt0158466,nm0768737
tt0158472,nm0718201
tt0158489,nm1226290
tt0158493,nm0930782
tt0158533,nm0624374
tt0158560,nm0842664
tt0158583,nm0527109
tt0158590,nm0299209
tt0158622,nm0505152
tt0158644,nm0755956
tt0158653,nm0287821
tt0158714,nm0297846
tt0158895,nm0015425
tt0158901,nm0547975
tt0158920,nm0090904
tt0158957,nm0159347
tt0159090,nm0612720
tt0159097,nm0001068
tt0159099,nm0299923
tt0159145,nm0457541
tt0159175,"nm0847223,nm1047292,nm0594503"
tt0159192,"nm2416695,nm4253115,nm0586736,nm0410963,nm4241170,nm0948927,nm0594503,nm1339532,nm1078078"
tt0159199,"nm0388338,nm0191592,nm0115513,nm0906859"
tt0159208,"nm1237740,nm0866700,nm1046242,nm1829961,nm1411703,nm0408086,nm0945366,nm1061919,nm0024930,nm2549244,nm1078078"
tt0159224,"nm0606522,nm0176818,nm2096175,nm0561797,nm2095757,nm0071682,nm0002061,nm0737053,nm0858873,nm0890086"
tt0159226,"nm0751373,nm1726266,nm0595610,nm0650240,nm0030365,nm0412849,nm0144353,nm0852817,nm0047688,nm0437709,nm0323795,nm0714116,nm0329445,nm0331290,nm0234669,nm0388338,nm0108465,nm0316516,nm0923571"
tt0159272,nm0229026
tt0159273,nm0601382
tt0159291,nm0533383
tt0159293,nm0440799
tt0159343,nm0007045
tt0159352,"nm0272516,nm0875155"
tt0159365,nm0005237
tt0159366,"nm0572430,nm0863412"
tt0159371,nm0393450
tt0159373,"nm0580337,nm0415528"
tt0159379,nm0801065
tt0159382,nm0388198
tt0159386,nm0632788
tt0159421,nm0357143
tt0159429,nm0311780
tt0159507,nm0357965
tt0159693,nm0922115
tt0159698,nm2269249
tt0159721,nm0309382
tt0159730,nm0082802
tt0159756,nm0249892
tt0159808,"nm0170280,nm0871401"
tt0159897,"nm0108465,nm0264563,nm0193746,nm1791134,nm0540543,nm0322560,nm0554199,nm2531096,nm0533334,nm0366443,nm0057959,nm2783539,nm0086556,nm1673708,nm0395379,nm0173582,nm0058103,nm0829701,nm0404014,nm0353592,nm0203786,nm0516008,nm0318448,nm0185699,nm0408994,nm0504818,nm0552957,nm0385120,nm0934070,nm0202918,nm0092638,nm0272547,nm0115100,nm0783286,nm0808850,nm0751373,nm1136511,nm1714246,nm0565110,nm0587583,nm1565388,nm0725880"
tt0159916,
tt0159920,"nm0044524,nm0599624,nm0913143,nm0409036,nm0697280,nm0811764,nm0314104,nm0320987,nm0578899"
tt0159927,"nm2854740,nm0805444,nm0662091,nm0420949,nm0240172,nm0100073,nm0332525,nm0562813,nm0728651,nm0890086,nm0161878,nm0906859,nm0185660"
tt0159953,nm0258007
tt0159995,nm0179968
tt0160009,nm0240995
tt0160016,nm0005347
tt0160034,nm0249892
tt0160127,nm0629334
tt0160139,nm0178876
tt0160159,nm0263511
tt0160166,nm0312866
tt0160184,nm0318947
tt0160216,nm0110903
tt0160229,nm0523699
tt0160236,nm0933505
tt0160270,nm0310558
tt0160278,nm0250005
tt0160298,nm0713527
tt0160338,nm0920108
tt0160362,nm0256831
tt0160376,nm0745891
tt0160395,nm0142081
tt0160398,nm0225035
tt0160399,nm0001219
tt0160401,nm0753382
tt0160403,nm0450387
tt0160411,
tt0160429,nm0723704
tt0160435,nm10127447
tt0160444,nm0461904
tt0160484,nm0001405
tt0160498,nm0884452
tt0160509,nm0001378
tt0160513,nm0254623
tt0160547,nm0115192
tt0160574,nm0689501
tt0160596,nm0935863
tt0160611,nm0642823
tt0160616,nm0566427
tt0160620,nm0791672
tt0160644,nm0075626
tt0160663,nm0770896
tt0160672,nm0001844
tt0160695,
tt0160749,nm0701039
tt0160754,nm0344933
tt0160797,nm0001243
tt0160801,nm0125733
tt0160818,nm0587097
tt0160862,nm0410769
tt0160905,nm0755197
tt0160915,nm0131460
tt0160916,nm0001661
tt0160979,nm0159109
tt0161010,nm0101956
tt0161023,nm0640334
tt0161025,
tt0161026,nm0249892
tt0161029,nm0213798
tt0161032,nm0024930
tt0161061,nm0587313
tt0161081,nm0000709
tt0161083,nm0918873
tt0161084,nm0533275
tt0161100,nm0266622
tt0161161,"nm0735083,nm0142438,nm0051678"
tt0161181,"nm0550198,nm3524503,nm0755589,nm0613123,nm0272564,nm0177838,nm1697309,nm0301838"
tt0161185,"nm0398871,nm0204657,nm0269502,nm0564260,nm0003557,nm0943870,nm0119689,nm0528308,nm0320987,nm0551106,nm0668814,nm0941276,nm0457178"
tt0161204,"nm0913637,nm0180902,nm0432627,nm0959034,nm0796909,nm0000867"
tt0161324,nm0004372
tt0161404,nm0224079
tt0161423,nm0608487
tt0161440,nm0220227
tt0161539,nm0159925
tt0161542,nm0902823
tt0161546,nm0256178
tt0161574,nm0908890
tt0161575,nm0511107
tt0161579,nm0655230
tt0161663,nm0185955
tt0161715,nm0032540
tt0161741,nm0258007
tt0161785,nm0511107
tt0161851,nm0511107
tt0161860,nm0512862
tt0161868,nm0792695
tt0161869,nm0511107
tt0161942,nm0887055
tt0161952,"nm0945674,nm1302888,nm1351156,nm1942835,nm0434633,nm3427105,nm0452858,nm0948423,nm0394689,nm0411878,nm0396075,nm0441540,nm0558097,nm0015168,nm1662710,nm0411153,nm0605672,nm1866157"
tt0161962,nm0848090
tt0161970,nm0592824
tt0161987,nm0563058
tt0162016,nm0632300
tt0162020,nm0217035
tt0162023,nm0375691
tt0162024,nm0877123
tt0162065,"nm0697102,nm0942869,nm0569372,nm0215299,nm0068272,nm0583397,nm0337675,nm0833191,nm0452129,nm0004627,nm0445631,nm0783751,nm0343687,nm0343622,nm0003163,nm0453889,nm0319412,nm0333239,nm0774802,nm0463926,nm0641343,nm0545763,nm0636165,nm0591101,nm0339264,nm0923736,nm0176448,nm0710568,nm0926215,nm0000276,nm0004770,nm7919195,nm0299236,nm0249421"
tt0162092,"nm0316516,nm0323795,nm0486748"
tt0162104,nm0941276
tt0162202,nm0899714
tt0162222,nm0000709
tt0162236,nm0004517
tt0162265,nm0377546
tt0162346,nm0959062
tt0162351,"nm0500785,nm0728892"
tt0162462,nm0921464
tt0162467,
tt0162503,nm0061608
tt0162525,nm0068871
tt0162558,nm0485533
tt0162574,nm0511107
tt0162609,nm0747263
tt0162625,nm0754328
tt0162650,nm0005436
tt0162661,nm0000318
tt0162663,nm0047300
tt0162677,nm0000490
tt0162710,nm0266302
tt0162711,nm0748928
tt0162735,nm0583292
tt0162766,nm0322865
tt0162802,"nm0178159,nm0287760,nm0495361"
tt0162830,nm0689187
tt0162866,nm0155280
tt0162874,nm0947447
tt0162877,nm0321159
tt0162903,nm0516286
tt0162909,nm0438438
tt0162921,nm0865325
tt0162943,nm0769998
tt0162945,nm0003917
tt0162958,"nm0120987,nm0025823"
tt0162973,nm0794960
tt0162983,nm0000473
tt0162988,nm0569697
tt0163006,nm0950000
tt0163025,nm0002653
tt0163036,nm0636076
tt0163069,nm0430049
tt0163077,nm0717114
tt0163101,"nm0531636,nm0132763"
tt0163107,nm0569697
tt0163125,nm0225225
tt0163180,nm0560400
tt0163187,nm0005190
tt0163227,nm0402596
tt0163243,nm0547771
tt0163252,nm0547771
tt0163257,nm0397184
tt0163482,nm0727141
tt0163492,"nm0443909,nm0827597,nm0420949,nm0890086,nm0241017,nm0728651,nm0371157,nm0840404,nm0585615,nm0755906,nm0047688,nm0765856,nm0262801,nm0756803,nm0851886,nm0203712,nm0240154,nm0339543"
tt0163526,"nm0262952,nm0427015"
tt0163552,nm0341486
tt0163559,nm0591160
tt0163579,nm0425244
tt0163596,nm0153581
tt0163598,nm0254001
tt0163623,nm0901156
tt0163624,"nm0331339,nm0345073"
tt0163636,nm0164639
tt0163644,nm0718671
tt0163649,nm0611188
tt0163651,"nm0919369,nm0919363"
tt0163665,nm0839273
tt0163745,nm0129132
tt0163770,nm0769779
tt0163809,nm0611188
tt0163818,nm0876600
tt0163847,nm0091767
tt0163887,nm0733415
tt0163953,"nm0314230,nm0930041,nm0283818,nm0667182,nm0001726,nm0484464,nm0733227,nm0957198,nm0935210,nm0606845,nm0632382,nm0182724,nm0153191,nm0372133,nm0217938,nm0452129,nm0578899,nm0269899,nm0561879"
tt0163961,nm0295543
tt0163964,nm0646187
tt0163978,nm0000965
tt0163983,nm0751080
tt0163986,"nm0708371,nm0893358"
tt0163988,nm0000217
tt0164003,nm0000369
tt0164013,nm0469601
tt0164016,nm0691061
tt0164018,nm0625160
tt0164026,nm0942185
tt0164045,"nm0772907,nm0137868"
tt0164052,nm0000682
tt0164082,nm0235852
tt0164085,nm0000626
tt0164095,nm0481775
tt0164108,nm0000983
tt0164112,nm0486748
tt0164114,nm0776271
tt0164181,nm0462895
tt0164184,nm0004675
tt0164192,"nm0546153,nm7919195"
tt0164203,"nm1039620,nm0044814"
tt0164212,nm0394280
tt0164221,nm0403541
tt0164264,"nm0353643,nm0794330,nm0328811"
tt0164292,nm0035106
tt0164312,nm0000776
tt0164334,nm0848414
tt0164347,nm0793983
tt0164401,"nm1145862,nm0838985"
tt0164419,nm0013830
tt0164470,nm0190615
tt0164480,nm0398739
tt0164493,nm0135052
tt0164550,nm0080315
tt0164579,nm0700554
tt0164683,nm0000953
tt0164744,nm0947718
tt0164756,nm0469273
tt0164810,nm0909699
tt0164912,nm0591450
tt0164917,"nm0960028,nm0442887"
tt0164932,nm0003289
tt0164993,nm0932216
tt0165019,nm0689983
tt0165078,nm0466153
tt0165177,nm0156966
tt0165210,nm0104346
tt0165303,nm0389666
tt0165324,
tt0165361,nm0185063
tt0165369,"nm0105672,nm0001283,nm0870186"
tt0165378,nm0155469
tt0165400,nm0567979
tt0165414,nm0003910
tt0165445,"nm0580669,nm0000647"
tt0165454,nm0596542
tt0165461,nm0003343
tt0165473,nm0559564
tt0165477,nm0285557
tt0165494,nm0009053
tt0165526,nm0085316
tt0165546,nm0236729
tt0165583,
tt0165643,nm0864812
tt0165698,nm0334924
tt0165710,nm0726472
tt0165773,nm0000382
tt0165798,nm0000464
tt0165831,nm0711114
tt0165844,"nm0115912,nm0115913"
tt0165854,nm0001752
tt0165859,nm0001469
tt0165863,nm0559769
tt0165884,
tt0165907,nm0620788
tt0165928,nm0340244
tt0165929,nm0005647
tt0165961,"nm0118530,nm0336241,nm0772095,nm0124079,nm0330057,nm0330140,nm0075669,nm0500444,nm0003467,nm0769135"
tt0165982,"nm1369708,nm0426333"
tt0165986,nm0935095
tt0165994,nm0573732
tt0165998,nm0939147
tt0166013,nm0533334
tt0166045,"nm0755906,nm0534084,nm1162139"
tt0166082,nm0683435
tt0166085,nm0000080
tt0166110,nm0225416
tt0166124,"nm0595063,nm0144689"
tt0166158,nm0000671
tt0166175,nm0640740
tt0166178,nm0742982
tt0166195,nm0583515
tt0166219,nm0540468
tt0166221,nm0459369
tt0166252,nm0151066
tt0166276,nm0783139
tt0166287,nm0518363
tt0166322,nm0088121
tt0166341,"nm0492264,nm0791110"
tt0166396,nm0428600
tt0166408,nm0529390
tt0166434,"nm0281058,nm0214606,nm0909535,nm3425889,nm1176320"
tt0166485,nm0855035
tt0166497,nm0747025
tt0166593,nm0389431
tt0166601,nm0447630
tt0166621,nm0615518
tt0166651,nm0237876
tt0166695,nm0330028
tt0166706,nm0387071
tt0166792,nm0826693
tt0166813,"nm0038432,nm0177170"
tt0166894,"nm0832990,nm0652533"
tt0166896,nm0000186
tt0166910,"nm0539516,nm1741675"
tt0166924,nm0000186
tt0166940,nm0628399
tt0166943,nm0000127
tt0166949,nm2240285
tt0166950,nm0511107
tt0166963,nm1205852
tt0166967,
tt0167006,nm0386410
tt0167012,nm1347063
tt0167014,"nm1768204,nm1159969"
tt0167046,nm1492228
tt0167049,nm0582635
tt0167077,
tt0167107,nm0490370
tt0167116,nm0338575
tt0167117,nm0871456
tt0167137,nm0081540
tt0167147,nm0407466
tt0167187,nm0418982
tt0167190,nm0868219
tt0167203,nm0399853
tt0167213,nm0052792
tt0167219,nm0285962
tt0167247,nm0343799
tt0167250,nm0109359
tt0167284,nm0289994
tt0167327,nm3063687
tt0167360,nm0573732
tt0167404,nm0796117
tt0167423,nm0038875
